Census year,Block ID,Property ID,Base property ID,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,x coordinate,y coordinate,Location
2018,785,627850,627850,Port Melbourne,Vacant,0,Vacant Space,144.9168233,-37.82086125,"(-37.82086125, 144.9168233)"
2018,502,105225,105225,West Melbourne (Industrial),Wheel Max,3921,Motor Vehicle Parts Retailing,144.9168335,-37.80088185,"(-37.80088185, 144.9168335)"
2018,502,105225,105225,West Melbourne (Industrial),Dumpling Station,4512,Takeaway Food Services,144.9168335,-37.80088185,"(-37.80088185, 144.9168335)"
2018,570,613981,103390,Kensington,Harness Racing Australia Inc,9129,Other Horse and Dog Racing Activities,144.9169983,-37.78430967,"(-37.78430967, 144.9169983)"
2018,570,613981,103390,Kensington,Thoroughbred Racehorse Owners Association Inc,9559,Other Interest Group Services n.e.c.,144.9169983,-37.78430967,"(-37.78430967, 144.9169983)"
2018,570,613981,103390,Kensington,Racing Australia Limited,9121,Horse and Dog Racing Administration and Track Operation,144.9169983,-37.78430967,"(-37.78430967, 144.9169983)"
2018,570,613981,103390,Kensington,Home Turf Cafe,4511,Cafes and Restaurants,144.9169983,-37.78430967,"(-37.78430967, 144.9169983)"
2018,570,613981,103390,Kensington,Victorian Bookmakers Association Limited,9551,Business and Professional Association Services,144.9169983,-37.78430967,"(-37.78430967, 144.9169983)"
2018,570,613981,103390,Kensington,Thoroughbred Breeders Victoria,191,Horse Farming,144.9169983,-37.78430967,"(-37.78430967, 144.9169983)"
2018,570,613981,103390,Kensington,Racing Analytical Services Pty Ltd,6925,Scientific Testing and Analysis Services,144.9169983,-37.78430967,"(-37.78430967, 144.9169983)"
2018,570,613981,103390,Kensington,Country Racing Victoria Ltd,9121,Horse and Dog Racing Administration and Track Operation,144.9169983,-37.78430967,"(-37.78430967, 144.9169983)"
2018,570,613982,103390,Kensington,Harness Racing Victoria,9121,Horse and Dog Racing Administration and Track Operation,144.9169983,-37.78430967,"(-37.78430967, 144.9169983)"
2018,570,613981,103390,Kensington,Victorian Jockeys Association,9551,Business and Professional Association Services,144.9169983,-37.78430967,"(-37.78430967, 144.9169983)"
2018,570,613981,103390,Kensington,Australian Racing Museum Limited,8910,Museum Operation,144.9169983,-37.78430967,"(-37.78430967, 144.9169983)"
2018,570,613981,103390,Kensington,Swettenham Stud Australia Pty Ltd,191,Horse Farming,144.9169983,-37.78430967,"(-37.78430967, 144.9169983)"
2018,570,613982,103390,Kensington,Australian Racing Museum Limited,8910,Museum Operation,144.9169983,-37.78430967,"(-37.78430967, 144.9169983)"
2018,570,613981,103390,Kensington,Australian Jumping Racing Association,9121,Horse and Dog Racing Administration and Track Operation,144.9169983,-37.78430967,"(-37.78430967, 144.9169983)"
2018,539,104829,104829,Kensington,Marathon Food Industries,1111,Meat Processing,144.9170045,-37.79641837,"(-37.79641837, 144.9170045)"
2018,502,105224,105224,West Melbourne (Industrial),Wicked Campers,6611,Passenger Car Rental and Hiring,144.9171048,-37.80072491,"(-37.80072491, 144.9171048)"
2018,787,640573,640573,Port Melbourne,Hungry Jacks,4511,Cafes and Restaurants,144.9171737,-37.82989992,"(-37.82989992, 144.9171737)"
2018,787,640573,640573,Port Melbourne,Vacant,0,Vacant Space,144.9171737,-37.82989992,"(-37.82989992, 144.9171737)"
2018,787,640573,640573,Port Melbourne,Shell / Coles Express,4000,Fuel Retailing,144.9171737,-37.82989992,"(-37.82989992, 144.9171737)"
2018,787,640573,640573,Port Melbourne,Red Rooster Westgate,4511,Cafes and Restaurants,144.9171737,-37.82989992,"(-37.82989992, 144.9171737)"
2018,501,105232,105232,West Melbourne (Industrial),Kensington Road Self Storage,5309,Other Warehousing and Storage Services,144.9172279,-37.79957619,"(-37.79957619, 144.9172279)"
2018,539,516734,516734,Kensington,Open Space,0,Vacant Space,144.9173717,-37.79789992,"(-37.79789992, 144.9173717)"
2018,501,105233,105233,West Melbourne (Industrial),Cue B R Plastics Pty Ltd,1911,Polymer Film and Sheet Packaging Material Manufacturing,144.9174105,-37.79930052,"(-37.79930052, 144.9174105)"
2018,1006,514437,514437,West Melbourne (Industrial),Toll Intermodal,5292,Freight Forwarding Services,144.9174177,-37.80596895,"(-37.80596895, 144.9174177)"
2018,539,104828,104828,Kensington,Marathon Food Industries,1111,Meat Processing,144.9174305,-37.79686264,"(-37.79686264, 144.9174305)"
2018,502,613975,613975,West Melbourne (Industrial),Dominion Group (Vic) Pty Limited,3800,Commission-Based Wholesaling,144.9175372,-37.80060135,"(-37.80060135, 144.9175372)"
2018,558,111130,111130,Kensington,Vacant,0,Vacant Space,144.917631,-37.7933662,"(-37.7933662, 144.917631)"
2018,539,104827,104827,Kensington,Spotless Services Limited,7311,Building and Other Industrial Cleaning Services,144.9177331,-37.79733949,"(-37.79733949, 144.9177331)"
2018,539,104827,104827,Kensington,Amalgamated Distribution & Taxi Trucks,4610,Road Freight Transport,144.9177331,-37.79733949,"(-37.79733949, 144.9177331)"
2018,558,111144,111144,Kensington,Vacant,0,Vacant Space,144.9179215,-37.7943056,"(-37.7943056, 144.9179215)"
2018,501,105234,105234,West Melbourne (Industrial),Scalzo Food Industries,3609,Other Grocery Wholesaling,144.9179595,-37.79896105,"(-37.79896105, 144.9179595)"
2018,502,613974,613974,West Melbourne (Industrial),H Leffler & Son Pty Ltd,3319,Other Agricultural Product Wholesaling,144.9180152,-37.80029621,"(-37.80029621, 144.9180152)"
2018,502,105222,105222,West Melbourne (Industrial),Vacant,0,Vacant Space,144.9183967,-37.80009043,"(-37.80009043, 144.9183967)"
2018,540,556131,556131,Kensington,Vacant,0,Vacant Space,144.9184719,-37.79576987,"(-37.79576987, 144.9184719)"
2018,788,110639,110639,Port Melbourne,KFC,4511,Cafes and Restaurants,144.918606,-37.83099085,"(-37.83099085, 144.918606)"
2018,788,110639,110639,Port Melbourne,United West Gate South,4000,Fuel Retailing,144.918606,-37.83099085,"(-37.83099085, 144.918606)"
2018,502,103001,103001,West Melbourne (Industrial),Bin Go Recycling,2911,Solid Waste Collection Services,144.9186538,-37.80149741,"(-37.80149741, 144.9186538)"
2018,539,104826,104826,Kensington,Inner City Christian Church,9540,Religious Services,144.9187142,-37.79773113,"(-37.79773113, 144.9187142)"
2018,539,104826,104826,Kensington,Cathedral Stone,2090,Other Non-Metallic Mineral Product Manufacturing,144.9187142,-37.79773113,"(-37.79773113, 144.9187142)"
2018,539,104826,104826,Kensington,Vacant,0,Vacant Space,144.9187142,-37.79773113,"(-37.79773113, 144.9187142)"
2018,539,104826,104826,Kensington,Aussie Hoist Pty Ltd,6631,Heavy Machinery and Scaffolding Rental and Hiring,144.9187142,-37.79773113,"(-37.79773113, 144.9187142)"
2018,541,103636,103636,Kensington,Vacant,0,Vacant Space,144.9187521,-37.79551793,"(-37.79551793, 144.9187521)"
2018,559,108812,108812,Kensington,Hungry Jack's,4511,Cafes and Restaurants,144.9187787,-37.79212818,"(-37.79212818, 144.9187787)"
2018,559,108812,108812,Kensington,Coles Express,4000,Fuel Retailing,144.9187787,-37.79212818,"(-37.79212818, 144.9187787)"
2018,784,588937,110597,Port Melbourne,Loan Market,6419,Other Auxiliary Finance and Investment Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,FSC Group,6923,Engineering Design and Engineering Consulting Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Think Business Events,7299,Other Administrative Services n.e.c.,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Lilin Australia,3234,Fire and Security Alarm Installation Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Tecan,3491,Professional and Scientific Goods Wholesaling,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,The Pod Multimedia Pty Ltd,5511,Motion Picture and Video Production,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,All Control Solutions,6923,Engineering Design and Engineering Consulting Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Vacant,0,Vacant Space,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Netspan,7000,Computer System Design and Related Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Aspect Kitchens,6923,Engineering Design and Engineering Consulting Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Kevlah Homes,3019,Other Residential Building Construction,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Vacant,0,Vacant Space,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Esco Industries,7000,Computer System Design and Related Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Spark Hair,3720,Pharmaceutical and Toiletry Goods Wholesaling,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Taylor Dow Group,6720,Real Estate Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110511,110597,Port Melbourne,Department of Veterans' Affairs,7510,Central Government Administration,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110513,110597,Port Melbourne,Mitsubishi Pencil Australia Pty Ltd,3736,Paper Product Wholesaling,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110560,110597,Port Melbourne,West Travel,7220,Travel Agency and Tour Arrangement Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110561,110597,Port Melbourne,Glass Expansion,2419,Other Professional and Scientific Equipment Manufacturing,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110563,110597,Port Melbourne,Louvre House,2110,Iron Smelting and Steel Manufacturing,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110564,110597,Port Melbourne,Thames & Hudson (Australia),5413,Book Publishing,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110567,110597,Port Melbourne,Winslow Infrastructure,3101,Road and Bridge Construction,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110593,110597,Port Melbourne,Boral Resources (Vic) Pty Ltd,2033,Ready-Mixed Concrete Manufacturing,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110594,110597,Port Melbourne,J.G. King Homes,3019,Other Residential Building Construction,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110642,110597,Port Melbourne,Portside Deli,4511,Cafes and Restaurants,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110643,110597,Port Melbourne,Electrotech Australia,5802,Other Telecommunications Network Operation,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110512,110597,Port Melbourne,Department of Veteran Affairs,7510,Central Government Administration,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,589080,110597,Port Melbourne,Technical Direction Company,4221,"Electrical, Electronic and Gas Appliance Retailing",144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,589082,110597,Port Melbourne,Chilli Promotions Pty Ltd,6962,Management Advice and Other Consulting Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Glad Group,6712,Non-Residential Property Operators,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Vacant,0,Vacant Space,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Kilargo,1912,Rigid and Semi-Rigid Polymer Product Manufacturing,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Society Of Automotive Engineers - Australasia,9551,Business and Professional Association Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110568,110597,Port Melbourne,Bartco,2419,Other Professional and Scientific Equipment Manufacturing,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110571,110597,Port Melbourne,System Sound Pty Ltd,5522,Music and Other Sound Recording Activities,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110573,110597,Port Melbourne,Simply Finance,6419,Other Auxiliary Finance and Investment Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,My Supply,3720,Pharmaceutical and Toiletry Goods Wholesaling,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Boskalis,3109,Other Heavy and Civil Engineering Construction,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,TDK Civil,3109,Other Heavy and Civil Engineering Construction,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Bayton Property Services,7311,Building and Other Industrial Cleaning Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,599857,110597,Port Melbourne,Nugroup Rail Solutions,3109,Other Heavy and Civil Engineering Construction,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,589078,110597,Port Melbourne,Dressed For Sale,6720,Real Estate Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,589079,110597,Port Melbourne,Vacant,0,Vacant Space,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,599856,110597,Port Melbourne,Paul Mitchell,3720,Pharmaceutical and Toiletry Goods Wholesaling,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Pacific Style Interiors,3242,Carpentry Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110562,110597,Port Melbourne,Vacant,0,Vacant Space,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110566,110597,Port Melbourne,The Chocolate Box,1182,Confectionery Manufacturing,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,AVT,7000,Computer System Design and Related Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Iwaki Pumps Australia,2451,Pump and Compressor Manufacturing,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Vacant,0,Vacant Space,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Mescada,6923,Engineering Design and Engineering Consulting Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Maersk Line,4810,Water Freight Transport,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Salto,7000,Computer System Design and Related Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,AW Maritime,6923,Engineering Design and Engineering Consulting Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Cornell Design Victoria,3232,Electrical Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110559,110597,Port Melbourne,Harvey Norman Commercial Projects Division,3494,Other Electrical and Electronic Good Wholesaling,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110569,110597,Port Melbourne,Rentokil Initial Pty Ltd,3499,Other Machinery and Equipment Wholesaling n.e.c.,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,The PAC Group,6923,Engineering Design and Engineering Consulting Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,589081,110597,Port Melbourne,Melbourne Office Furniture,4211,Furniture Retailing,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110572,110597,Port Melbourne,Vacant,0,Vacant Space,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Tradecorp International Pty Ltd,3739,Other Goods Wholesaling n.e.c.,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110574,110597,Port Melbourne,Harvey Norman Commercial Projects Division,3494,Other Electrical and Electronic Good Wholesaling,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,LVM Enterprises,5511,Motion Picture and Video Production,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110568,110597,Port Melbourne,Logistic Engineering Services Pty Ltd,6923,Engineering Design and Engineering Consulting Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Riva Corporation Pty Limited,7000,Computer System Design and Related Services,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,599857,110597,Port Melbourne,Taubmans,4310,Non-Store Retailing,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110593,110597,Port Melbourne,Specialized,2399,Other Transport Equipment Manufacturing n.e.c.,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110565,110597,Port Melbourne,Mr Fresh,3319,Other Agricultural Product Wholesaling,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,588937,110597,Port Melbourne,Harmless Pictures,5511,Motion Picture and Video Production,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,784,110514,110597,Port Melbourne,JA Davey,3494,Other Electrical and Electronic Good Wholesaling,144.918804,-37.8222836,"(-37.8222836, 144.918804)"
2018,560,104202,104202,Kensington,MAMA Midwives and Mothers Australia,8539,Other Allied Health Services,144.9192284,-37.79238855,"(-37.79238855, 144.9192284)"
2018,559,104199,104199,Kensington,Kensington IGA - Plus Liquor,4110,Supermarket and Grocery Stores,144.9192899,-37.79199136,"(-37.79199136, 144.9192899)"
2018,541,106894,106894,Kensington,Vacant,0,Vacant Space,144.9193295,-37.79586993,"(-37.79586993, 144.9193295)"
2018,502,105221,105221,West Melbourne (Industrial),Bellco Fresh Fish,3604,Fish and Seafood Wholesaling,144.9193412,-37.79963866,"(-37.79963866, 144.9193412)"
2018,502,105221,105221,West Melbourne (Industrial),Tim & Terry Oyster Supply,3604,Fish and Seafood Wholesaling,144.9193412,-37.79963866,"(-37.79963866, 144.9193412)"
2018,502,105221,105221,West Melbourne (Industrial),Okim Seafoods,3604,Fish and Seafood Wholesaling,144.9193412,-37.79963866,"(-37.79963866, 144.9193412)"
2018,502,105221,105221,West Melbourne (Industrial),Konshell Pty Ltd,3604,Fish and Seafood Wholesaling,144.9193412,-37.79963866,"(-37.79963866, 144.9193412)"
2018,502,105221,105221,West Melbourne (Industrial),S & J Seafood Supply No 2 Pty Ltd,3604,Fish and Seafood Wholesaling,144.9193412,-37.79963866,"(-37.79963866, 144.9193412)"
2018,502,105221,105221,West Melbourne (Industrial),Vacant,0,Vacant Space,144.9193412,-37.79963866,"(-37.79963866, 144.9193412)"
2018,502,105221,105221,West Melbourne (Industrial),McLaughlin Consolidated Fishermen,3604,Fish and Seafood Wholesaling,144.9193412,-37.79963866,"(-37.79963866, 144.9193412)"
2018,502,105221,105221,West Melbourne (Industrial),Clamms Seafood,3604,Fish and Seafood Wholesaling,144.9193412,-37.79963866,"(-37.79963866, 144.9193412)"
2018,502,105221,105221,West Melbourne (Industrial),Vrises Holdings Pty Ltd,3604,Fish and Seafood Wholesaling,144.9193412,-37.79963866,"(-37.79963866, 144.9193412)"
2018,502,105221,105221,West Melbourne (Industrial),Sea Merchant Seafood,3604,Fish and Seafood Wholesaling,144.9193412,-37.79963866,"(-37.79963866, 144.9193412)"
2018,502,105221,105221,West Melbourne (Industrial),Jack Miriklis,3604,Fish and Seafood Wholesaling,144.9193412,-37.79963866,"(-37.79963866, 144.9193412)"
2018,502,105221,105221,West Melbourne (Industrial),Aquabest,3604,Fish and Seafood Wholesaling,144.9193412,-37.79963866,"(-37.79963866, 144.9193412)"
2018,502,105221,105221,West Melbourne (Industrial),Melbourne Seafood Centre,3604,Fish and Seafood Wholesaling,144.9193412,-37.79963866,"(-37.79963866, 144.9193412)"
2018,559,111268,104201,Kensington,Al Capone's Pizzeria,4511,Cafes and Restaurants,144.9194108,-37.7916817,"(-37.7916817, 144.9194108)"
2018,559,111269,104201,Kensington,Vacant,0,Vacant Space,144.9194108,-37.7916817,"(-37.7916817, 144.9194108)"
2018,559,111270,104201,Kensington,Every Battery,4229,Other Electrical and Electronic Goods Retailing,144.9194108,-37.7916817,"(-37.7916817, 144.9194108)"
2018,787,110638,110638,Port Melbourne,Vacant,0,Vacant Space,144.9196857,-37.82900966,"(-37.82900966, 144.9196857)"
2018,787,110638,110638,Port Melbourne,United Petroleum,4000,Fuel Retailing,144.9196857,-37.82900966,"(-37.82900966, 144.9196857)"
2018,1007,107575,107575,West Melbourne (Industrial),ACFS Port Logistics Pty Ltd,4610,Road Freight Transport,144.9197247,-37.8138118,"(-37.8138118, 144.9197247)"
2018,1007,107575,107575,West Melbourne (Industrial),Patrick Terminals,5211,Stevedoring Services,144.9197247,-37.8138118,"(-37.8138118, 144.9197247)"
2018,562,104134,104134,Kensington,Melbourne Corporate Interiors,3731,Furniture and Floor Covering Wholesaling,144.9199562,-37.79195362,"(-37.79195362, 144.9199562)"
2018,562,104130,104130,Kensington,Jim's Computer Services,7000,Computer System Design and Related Services,144.920015,-37.79164024,"(-37.79164024, 144.920015)"
2018,529,556167,556167,Kensington,Vacant,0,Vacant Space,144.9200645,-37.7969672,"(-37.7969672, 144.9200645)"
2018,528,556154,556154,Kensington,Vacant,0,Vacant Space,144.9200704,-37.79778729,"(-37.79778729, 144.9200704)"
2018,529,556165,556165,Kensington,Vacant,0,Vacant Space,144.9201978,-37.79711308,"(-37.79711308, 144.9201978)"
2018,786,110591,110591,Port Melbourne,GM Holden Ltd,2311,Motor Vehicle Manufacturing,144.9204812,-37.8247706,"(-37.8247706, 144.9204812)"
2018,786,602735,110589,Port Melbourne,The Pets Hotel Port Melbourne,9539,Other Personal Services n.e.c.,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602736,110589,Port Melbourne,Fields Knitwear,1351,Clothing Manufacturing,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602740,110589,Port Melbourne,International Interior Images Pty Ltd,4310,Non-Store Retailing,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602737,110589,Port Melbourne,Blackmagic Design Pty Ltd,2421,Computer and Electronic Office Equipment Manufacturing,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602737,110589,Port Melbourne,Volta Auto Electrical,9411,Automotive Electrical Services,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602737,110589,Port Melbourne,Vacant,0,Vacant Space,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602737,110589,Port Melbourne,DTAC,2599,Other Manufacturing n.e.c.,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602737,110589,Port Melbourne,Connell Design & Construction Pty Ltd,6923,Engineering Design and Engineering Consulting Services,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602737,110589,Port Melbourne,Audio Visual Dynamics,6639,Other Goods and Equipment Rental and Hiring n.e.c.,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602737,110589,Port Melbourne,Gatso Australia,2419,Other Professional and Scientific Equipment Manufacturing,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602737,110589,Port Melbourne,Willett Marketing,6940,Advertising Services,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602741,110589,Port Melbourne,Vivid Advertising,6924,Other Specialised Design Services,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602741,110589,Port Melbourne,CIA Service Group,7311,Building and Other Industrial Cleaning Services,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602741,110589,Port Melbourne,Vacant,0,Vacant Space,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602741,110589,Port Melbourne,Anytime Fitness Port Melbourne,9111,Health and Fitness Centres and Gymnasia Operation,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602734,110589,Port Melbourne,Fintran Australia Pty Ltd,529,Other Agriculture and Fishing Support Services,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602734,110589,Port Melbourne,Peak Scientific,2439,Other Electrical Equipment Manufacturing,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602734,110589,Port Melbourne,Universal Lighting and Audio,3494,Other Electrical and Electronic Good Wholesaling,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602734,110589,Port Melbourne,Hot Water Professionals,3231,Plumbing Services,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602742,110589,Port Melbourne,Cube Networks,7000,Computer System Design and Related Services,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602742,110589,Port Melbourne,Wacky Creative,9001,Performing Arts Operation,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602742,110589,Port Melbourne,Vacant,0,Vacant Space,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602742,110589,Port Melbourne,El Cielo Foods Pty Ltd,3609,Other Grocery Wholesaling,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602742,110589,Port Melbourne,Vacant,0,Vacant Space,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602742,110589,Port Melbourne,Kerbrider,3921,Motor Vehicle Parts Retailing,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602743,110589,Port Melbourne,Austage Events,5514,Post-production Services and Other Motion Picture and Video Activities,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602743,110589,Port Melbourne,BBC Digital,3419,Other Specialised Industrial Machinery and Equipment Wholesaling,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602743,110589,Port Melbourne,Anonymous X,8790,Other Social Assistance Services,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602743,110589,Port Melbourne,Blue Pumpkin Pty Ltd,3609,Other Grocery Wholesaling,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602743,110589,Port Melbourne,MuTech,9429,Other Machinery and Equipment Repair and Maintenance,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602743,110589,Port Melbourne,Sprout Coffee,1199,Other Food Product Manufacturing n.e.c.,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602743,110589,Port Melbourne,Vacant,0,Vacant Space,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602739,110589,Port Melbourne,JHL Civil,3109,Other Heavy and Civil Engineering Construction,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602733,110589,Port Melbourne,Stop n Shop,4110,Supermarket and Grocery Stores,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602733,110589,Port Melbourne,Black Jack Cafe,4511,Cafes and Restaurants,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602733,110589,Port Melbourne,Ootoro,4511,Cafes and Restaurants,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602733,110589,Port Melbourne,Degani Bakery Cafe,4511,Cafes and Restaurants,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602733,110589,Port Melbourne,Subway,4511,Cafes and Restaurants,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602733,110589,Port Melbourne,Felicci's,4511,Cafes and Restaurants,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
2018,786,602742,110589,Port Melbourne,Vacant,0,Vacant Space,144.920882,-37.82605979,"(-37.82605979, 144.920882)"
